timestamp,marginal_profit,pnl,trades,position,actual_pnl,starfruit_price,amethyst_price
26500,34966,-195210,"(AMETHYSTS, MARKET << US, 10002, 1, 26500)
(AMETHYSTS, MARKET << US, 10002, 1, 26500)
(AMETHYSTS, MARKET << US, 10002, 1, 26500)
(AMETHYSTS, MARKET << US, 10002, 1, 26500)
(STARFRUIT, US << MARKET, 5043, 1, 26500)
(STARFRUIT, US << MARKET, 5043, 1, 26500)
(STARFRUIT, MARKET << US, 5044, 1, 26500)","{""AMETHYSTS"": 16, ""STARFRUIT"": 7}",75,5043,9999
26600,60012,-135198,"(AMETHYSTS, MARKET << US, 10002, 1, 26600)
(AMETHYSTS, MARKET << US, 10002, 1, 26600)
(AMETHYSTS, MARKET << US, 10002, 1, 26600)
(AMETHYSTS, MARKET << US, 10002, 1, 26600)
(AMETHYSTS, MARKET << US, 10002, 1, 26600)
(AMETHYSTS, MARKET << US, 10002, 1, 26600)","{""AMETHYSTS"": 10, ""STARFRUIT"": 7}",112,5040,10003
26700,10082,-125116,"(STARFRUIT, MARKET << US, 5041, 1, 26700)
(STARFRUIT, MARKET << US, 5041, 1, 26700)","{""AMETHYSTS"": 10, ""STARFRUIT"": 5}",44,5038,9997
26900,9998,-115118,"(AMETHYSTS, MARKET << US, 9998, 1, 26900)","{""AMETHYSTS"": 9, ""STARFRUIT"": 5}",46,5040,9996
27400,20008,-95110,"(AMETHYSTS, MARKET << US, 10004, 1, 27400)
(AMETHYSTS, MARKET << US, 10004, 1, 27400)","{""AMETHYSTS"": 7, ""STARFRUIT"": 5}",85,5039,10000
27600,-19996,-115106,"(AMETHYSTS, US << MARKET, 9998, 1, 27600)
(AMETHYSTS, US << MARKET, 9998, 1, 27600)","{""AMETHYSTS"": 9, ""STARFRUIT"": 5}",72,5041,9997
27700,-15126,-130232,"(AMETHYSTS, US << MARKET, 9996, 1, 27700)
(AMETHYSTS, US << MARKET, 9996, 1, 27700)
(AMETHYSTS, US << MARKET, 9996, 1, 27700)
(AMETHYSTS, US << MARKET, 9996, 1, 27700)
(AMETHYSTS, MARKET << US, 9996, 1, 27700)
(AMETHYSTS, MARKET << US, 9996, 1, 27700)
(AMETHYSTS, MARKET << US, 9996, 1, 27700)
(AMETHYSTS, MARKET << US, 9996, 1, 27700)
(STARFRUIT, US << MARKET, 5042, 1, 27700)
(STARFRUIT, US << MARKET, 5042, 1, 27700)
(STARFRUIT, US << MARKET, 5042, 1, 27700)","{""AMETHYSTS"": 9, ""STARFRUIT"": 8}",112,5043,10000
27900,39992,-90240,"(AMETHYSTS, MARKET << US, 9998, 1, 27900)
(AMETHYSTS, MARKET << US, 9998, 1, 27900)
(AMETHYSTS, MARKET << US, 9998, 1, 27900)
(AMETHYSTS, MARKET << US, 9998, 1, 27900)","{""AMETHYSTS"": 5, ""STARFRUIT"": 8}",81,5042,9997
28000,25049,-65191,"(AMETHYSTS, MARKET << US, 10002, 1, 28000)
(AMETHYSTS, MARKET << US, 10002, 1, 28000)
(STARFRUIT, MARKET << US, 5045, 1, 28000)","{""AMETHYSTS"": 3, ""STARFRUIT"": 7}",90,5041,9998
28100,20076,-45115,"(AMETHYSTS, MARKET << US, 9995, 1, 28100)
(STARFRUIT, US << MARKET, 5039, 1, 28100)
(STARFRUIT, MARKET << US, 5040, 1, 28100)
(STARFRUIT, MARKET << US, 5040, 1, 28100)
(STARFRUIT, MARKET << US, 5040, 1, 28100)","{""AMETHYSTS"": 2, ""STARFRUIT"": 5}",80,5039,10000
28600,5039,-40076,"(STARFRUIT, MARKET << US, 5039, 1, 28600)","{""AMETHYSTS"": 2, ""STARFRUIT"": 4}",90,5041,10001
28700,-159936,-200012,"(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)
(AMETHYSTS, US << MARKET, 9996, 1, 28700)","{""AMETHYSTS"": 18, ""STARFRUIT"": 4}",156,5042,10000
29000,9918,-190094,"(AMETHYSTS, MARKET << US, 10005, 1, 29000)
(AMETHYSTS, MARKET << US, 10005, 1, 29000)
(STARFRUIT, US << MARKET, 5046, 1, 29000)
(STARFRUIT, US << MARKET, 5046, 1, 29000)","{""AMETHYSTS"": 16, ""STARFRUIT"": 6}",158,5042,10000
29200,10002,-180092,"(AMETHYSTS, US << MARKET, 10002, 1, 29200)
(AMETHYSTS, MARKET << US, 10002, 1, 29200)
(AMETHYSTS, MARKET << US, 10002, 1, 29200)","{""AMETHYSTS"": 15, ""STARFRUIT"": 6}",124,5041,9998
29300,5040,-175052,"(STARFRUIT, MARKET << US, 5040, 1, 29300)","{""AMETHYSTS"": 15, ""STARFRUIT"": 5}",163,5043,10000
29900,-14793,-189845,"(AMETHYSTS, US << MARKET, 10002, 1, 29900)
(AMETHYSTS, US << MARKET, 10002, 1, 29900)
(AMETHYSTS, US << MARKET, 10002, 1, 29900)
(AMETHYSTS, US << MARKET, 10002, 1, 29900)
(STARFRUIT, MARKET << US, 5043, 1, 29900)
(STARFRUIT, MARKET << US, 5043, 1, 29900)
(STARFRUIT, MARKET << US, 5043, 1, 29900)
(STARFRUIT, MARKET << US, 5043, 1, 29900)
(STARFRUIT, MARKET << US, 5043, 1, 29900)","{""AMETHYSTS"": 19, ""STARFRUIT"": 0}",136,5041,9999
30000,-10092,-199937,"(STARFRUIT, US << MARKET, 5046, 1, 30000)
(STARFRUIT, US << MARKET, 5046, 1, 30000)","{""AMETHYSTS"": 19, ""STARFRUIT"": 2}",136,5046,9999
30100,-25225,-225162,"(STARFRUIT, US << MARKET, 5045, 1, 30100)
(STARFRUIT, US << MARKET, 5045, 1, 30100)
(STARFRUIT, US << MARKET, 5045, 1, 30100)
(STARFRUIT, US << MARKET, 5045, 1, 30100)
(STARFRUIT, US << MARKET, 5045, 1, 30100)","{""AMETHYSTS"": 19, ""STARFRUIT"": 7}",75,5042,9997
30700,5040,-220122,"(STARFRUIT, MARKET << US, 5040, 1, 30700)","{""AMETHYSTS"": 19, ""STARFRUIT"": 6}",112,5039,10000
31200,5038,-215084,"(STARFRUIT, MARKET << US, 5038, 1, 31200)","{""AMETHYSTS"": 19, ""STARFRUIT"": 5}",121,5041,10000
31500,-10076,-225160,"(STARFRUIT, US << MARKET, 5038, 1, 31500)
(STARFRUIT, US << MARKET, 5038, 1, 31500)","{""AMETHYSTS"": 19, ""STARFRUIT"": 7}",120,5040,10000
31700,-5045,-230205,"(AMETHYSTS, US << MARKET, 9998, 1, 31700)
(AMETHYSTS, MARKET << US, 9998, 1, 31700)
(STARFRUIT, US << MARKET, 5045, 1, 31700)","{""AMETHYSTS"": 19, ""STARFRUIT"": 8}",47,5041,9996
32000,20004,-210201,"(AMETHYSTS, MARKET << US, 10002, 1, 32000)
(AMETHYSTS, MARKET << US, 10002, 1, 32000)","{""AMETHYSTS"": 17, ""STARFRUIT"": 8}",77,5039,9998
32200,5043,-205158,"(STARFRUIT, MARKET << US, 5043, 1, 32200)","{""AMETHYSTS"": 17, ""STARFRUIT"": 7}",126,5043,9999
32300,20004,-185154,"(AMETHYSTS, MARKET << US, 10002, 1, 32300)
(AMETHYSTS, MARKET << US, 10002, 1, 32300)","{""AMETHYSTS"": 15, ""STARFRUIT"": 7}",118,5041,9999
32700,20004,-165150,"(AMETHYSTS, MARKET << US, 10002, 1, 32700)
(AMETHYSTS, MARKET << US, 10002, 1, 32700)","{""AMETHYSTS"": 13, ""STARFRUIT"": 7}",176,5041,10003
32800,25195,-139955,"(STARFRUIT, MARKET << US, 5039, 1, 32800)
(STARFRUIT, MARKET << US, 5039, 1, 32800)
(STARFRUIT, MARKET << US, 5039, 1, 32800)
(STARFRUIT, MARKET << US, 5039, 1, 32800)
(STARFRUIT, MARKET << US, 5039, 1, 32800)","{""AMETHYSTS"": 13, ""STARFRUIT"": 2}",121,5038,10000
33600,-10074,-150029,"(STARFRUIT, US << MARKET, 5037, 1, 33600)
(STARFRUIT, US << MARKET, 5037, 1, 33600)","{""AMETHYSTS"": 13, ""STARFRUIT"": 4}",131,5040,10000
33700,-19996,-170025,"(AMETHYSTS, US << MARKET, 9998, 1, 33700)
(AMETHYSTS, US << MARKET, 9998, 1, 33700)","{""AMETHYSTS"": 15, ""STARFRUIT"": 4}",150,5040,10001
33800,-10002,-180027,"(AMETHYSTS, US << MARKET, 10002, 1, 33800)","{""AMETHYSTS"": 16, ""STARFRUIT"": 4}",177,5039,10003
33900,24894,-155133,"(AMETHYSTS, MARKET << US, 10005, 1, 33900)
(AMETHYSTS, MARKET << US, 10005, 1, 33900)
(AMETHYSTS, MARKET << US, 10005, 1, 33900)
(AMETHYSTS, MARKET << US, 10005, 1, 33900)
(STARFRUIT, US << MARKET, 5042, 1, 33900)
(STARFRUIT, US << MARKET, 5042, 1, 33900)
(STARFRUIT, US << MARKET, 5042, 1, 33900)","{""AMETHYSTS"": 12, ""STARFRUIT"": 7}",140,5039,10000
34200,49978,-105155,"(AMETHYSTS, MARKET << US, 9996, 1, 34200)
(AMETHYSTS, MARKET << US, 9996, 1, 34200)
(AMETHYSTS, MARKET << US, 9996, 1, 34200)
(AMETHYSTS, MARKET << US, 9995, 1, 34200)
(AMETHYSTS, MARKET << US, 9995, 1, 34200)
(STARFRUIT, US << MARKET, 5037, 1, 34200)
(STARFRUIT, MARKET << US, 5037, 1, 34200)","{""AMETHYSTS"": 7, ""STARFRUIT"": 7}",125,5040,10000
34300,-20144,-125299,"(STARFRUIT, US << MARKET, 5036, 1, 34300)
(STARFRUIT, US << MARKET, 5036, 1, 34300)
(STARFRUIT, US << MARKET, 5036, 1, 34300)
(STARFRUIT, US << MARKET, 5036, 1, 34300)","{""AMETHYSTS"": 7, ""STARFRUIT"": 11}",130,5039,10000
34400,5037,-120262,"(STARFRUIT, MARKET << US, 5037, 1, 34400)","{""AMETHYSTS"": 7, ""STARFRUIT"": 10}",98,5036,10000
34700,49990,-70272,"(AMETHYSTS, MARKET << US, 9998, 1, 34700)
(AMETHYSTS, MARKET << US, 9998, 1, 34700)
(AMETHYSTS, MARKET << US, 9998, 1, 34700)
(AMETHYSTS, MARKET << US, 9998, 1, 34700)
(AMETHYSTS, MARKET << US, 9998, 1, 34700)","{""AMETHYSTS"": 2, ""STARFRUIT"": 10}",110,5039,9996
34800,-10002,-80274,"(AMETHYSTS, US << MARKET, 10002, 1, 34800)","{""AMETHYSTS"": 3, ""STARFRUIT"": 10}",145,5041,10003
34900,5037,-75237,"(STARFRUIT, MARKET << US, 5037, 1, 34900)","{""AMETHYSTS"": 3, ""STARFRUIT"": 9}",123,5040,10000
35200,-5037,-80274,"(STARFRUIT, US << MARKET, 5037, 1, 35200)","{""AMETHYSTS"": 3, ""STARFRUIT"": 10}",116,5039,10000
35500,5037,-75237,"(STARFRUIT, MARKET << US, 5037, 1, 35500)","{""AMETHYSTS"": 3, ""STARFRUIT"": 9}",132,5040,10003
35600,5038,-70199,"(STARFRUIT, MARKET << US, 5038, 1, 35600)","{""AMETHYSTS"": 3, ""STARFRUIT"": 8}",124,5040,10001
35700,10002,-60197,"(AMETHYSTS, US << MARKET, 10002, 1, 35700)
(AMETHYSTS, MARKET << US, 10002, 1, 35700)
(AMETHYSTS, MARKET << US, 10002, 1, 35700)","{""AMETHYSTS"": 2, ""STARFRUIT"": 8}",129,5040,10003
35900,-5041,-65238,"(STARFRUIT, US << MARKET, 5041, 1, 35900)","{""AMETHYSTS"": 2, ""STARFRUIT"": 9}",102,5038,9999
36000,9998,-55240,"(AMETHYSTS, MARKET << US, 9998, 1, 36000)","{""AMETHYSTS"": 1, ""STARFRUIT"": 9}",107,5039,9996
36500,-19992,-75232,"(AMETHYSTS, US << MARKET, 9996, 1, 36500)
(AMETHYSTS, US << MARKET, 9996, 1, 36500)","{""AMETHYSTS"": 3, ""STARFRUIT"": 9}",107,5038,9999
36700,-15037,-90269,"(AMETHYSTS, US << MARKET, 10002, 1, 36700)
(STARFRUIT, US << MARKET, 5035, 1, 36700)","{""AMETHYSTS"": 4, ""STARFRUIT"": 10}",123,5038,10003
36800,35124,-55145,"(AMETHYSTS, MARKET << US, 10002, 1, 36800)
(AMETHYSTS, MARKET << US, 10002, 1, 36800)
(STARFRUIT, MARKET << US, 5040, 1, 36800)
(STARFRUIT, MARKET << US, 5040, 1, 36800)
(STARFRUIT, MARKET << US, 5040, 1, 36800)","{""AMETHYSTS"": 2, ""STARFRUIT"": 7}",148,5041,10003
37100,-5041,-60186,"(STARFRUIT, US << MARKET, 5041, 1, 37100)","{""AMETHYSTS"": 2, ""STARFRUIT"": 8}",142,5041,10000
37200,9998,-50188,"(AMETHYSTS, MARKET << US, 9998, 1, 37200)","{""AMETHYSTS"": 1, ""STARFRUIT"": 8}",125,5039,10001
37300,90018,39830,"(AMETHYSTS, US << MARKET, 10002, 1, 37300)
(AMETHYSTS, US << MARKET, 10002, 1, 37300)
(AMETHYSTS, US << MARKET, 10002, 1, 37300)
(AMETHYSTS, US << MARKET, 10002, 1, 37300)
(AMETHYSTS, US << MARKET, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)
(AMETHYSTS, MARKET << US, 10002, 1, 37300)","{""AMETHYSTS"": -8, ""STARFRUIT"": 8}",126,5040,10003
37400,5038,44868,"(STARFRUIT, MARKET << US, 5038, 1, 37400)","{""AMETHYSTS"": -8, ""STARFRUIT"": 7}",155,5041,10000
37700,5042,49910,"(STARFRUIT, MARKET << US, 5042, 1, 37700)","{""AMETHYSTS"": -8, ""STARFRUIT"": 6}",162,5042,10000
37900,-10086,39824,"(STARFRUIT, US << MARKET, 5043, 1, 37900)
(STARFRUIT, US << MARKET, 5043, 1, 37900)","{""AMETHYSTS"": -8, ""STARFRUIT"": 8}",144,5038,9998
38100,-5038,34786,"(STARFRUIT, US << MARKET, 5038, 1, 38100)","{""AMETHYSTS"": -8, ""STARFRUIT"": 9}",155,5041,10000
38200,-79984,-45198,"(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, US << MARKET, 9998, 1, 38200)
(AMETHYSTS, MARKET << US, 9998, 1, 38200)
(AMETHYSTS, MARKET << US, 9998, 1, 38200)","{""AMETHYSTS"": 0, ""STARFRUIT"": 9}",171,5041,9996
38400,5039,-40159,"(STARFRUIT, MARKET << US, 5039, 1, 38400)","{""AMETHYSTS"": 0, ""STARFRUIT"": 8}",177,5042,10003
38500,25048,-15111,"(AMETHYSTS, MARKET << US, 10002, 1, 38500)
(AMETHYSTS, MARKET << US, 10002, 1, 38500)
(STARFRUIT, MARKET << US, 5044, 1, 38500)","{""AMETHYSTS"": -2, ""STARFRUIT"": 7}",191,5044,10003
38600,-50010,-65121,"(AMETHYSTS, US << MARKET, 10002, 1, 38600)
(AMETHYSTS, US << MARKET, 10002, 1, 38600)
(AMETHYSTS, US << MARKET, 10002, 1, 38600)
(AMETHYSTS, US << MARKET, 10002, 1, 38600)
(AMETHYSTS, US << MARKET, 10002, 1, 38600)","{""AMETHYSTS"": 3, ""STARFRUIT"": 7}",175,5041,10003
38800,-20168,-85289,"(STARFRUIT, US << MARKET, 5042, 1, 38800)
(STARFRUIT, US << MARKET, 5042, 1, 38800)
(STARFRUIT, US << MARKET, 5042, 1, 38800)
(STARFRUIT, US << MARKET, 5042, 1, 38800)","{""AMETHYSTS"": 3, ""STARFRUIT"": 11}",184,5043,10000
38900,80016,-5273,"(AMETHYSTS, MARKET << US, 10002, 1, 38900)
(AMETHYSTS, MARKET << US, 10002, 1, 38900)
(AMETHYSTS, MARKET << US, 10002, 1, 38900)
(AMETHYSTS, MARKET << US, 10002, 1, 38900)
(AMETHYSTS, MARKET << US, 10002, 1, 38900)
(AMETHYSTS, MARKET << US, 10002, 1, 38900)
(AMETHYSTS, MARKET << US, 10002, 1, 38900)
(AMETHYSTS, MARKET << US, 10002, 1, 38900)","{""AMETHYSTS"": -5, ""STARFRUIT"": 11}",167,5040,10000
39400,25052,19779,"(AMETHYSTS, MARKET << US, 10004, 1, 39400)
(AMETHYSTS, MARKET << US, 10004, 1, 39400)
(STARFRUIT, MARKET << US, 5044, 1, 39400)","{""AMETHYSTS"": -7, ""STARFRUIT"": 10}",189,5041,10000
39600,19868,39647,"(AMETHYSTS, MARKET << US, 10005, 1, 39600)
(AMETHYSTS, MARKET << US, 10005, 1, 39600)
(AMETHYSTS, MARKET << US, 10005, 1, 39600)
(AMETHYSTS, MARKET << US, 10005, 1, 39600)
(STARFRUIT, US << MARKET, 5038, 1, 39600)
(STARFRUIT, US << MARKET, 5038, 1, 39600)
(STARFRUIT, US << MARKET, 5038, 1, 39600)
(STARFRUIT, US << MARKET, 5038, 1, 39600)","{""AMETHYSTS"": -11, ""STARFRUIT"": 14}",221,5041,10000
39700,95090,134737,"(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(AMETHYSTS, MARKET << US, 10005, 1, 39700)
(STARFRUIT, MARKET << US, 5045, 1, 39700)","{""AMETHYSTS"": -20, ""STARFRUIT"": 13}",270,5041,10000
40100,-10002,124735,"(AMETHYSTS, US << MARKET, 10002, 1, 40100)","{""AMETHYSTS"": -19, ""STARFRUIT"": 13}",198,5040,10003
40300,-140108,-15373,"(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(AMETHYSTS, US << MARKET, 9996, 1, 40300)
(STARFRUIT, US << MARKET, 5039, 1, 40300)
(STARFRUIT, US << MARKET, 5039, 1, 40300)
(STARFRUIT, US << MARKET, 5039, 1, 40300)
(STARFRUIT, US << MARKET, 5039, 1, 40300)","{""AMETHYSTS"": -7, ""STARFRUIT"": 17}",287,5038,9998
40800,-15135,-30508,"(STARFRUIT, US << MARKET, 5045, 1, 40800)
(STARFRUIT, US << MARKET, 5045, 1, 40800)
(STARFRUIT, US << MARKET, 5045, 1, 40800)","{""AMETHYSTS"": -7, ""STARFRUIT"": 20}",312,5041,10000
41200,15129,-15379,"(STARFRUIT, MARKET << US, 5043, 1, 41200)
(STARFRUIT, MARKET << US, 5043, 1, 41200)
(STARFRUIT, MARKET << US, 5043, 1, 41200)","{""AMETHYSTS"": -7, ""STARFRUIT"": 17}",390,5044,9997
41400,5039,-10340,"(STARFRUIT, MARKET << US, 5039, 1, 41400)","{""AMETHYSTS"": -7, ""STARFRUIT"": 16}",332,5042,10000
41500,-30076,-40416,"(AMETHYSTS, US << MARKET, 9998, 1, 41500)
(AMETHYSTS, US << MARKET, 9998, 1, 41500)
(STARFRUIT, US << MARKET, 5040, 1, 41500)
(STARFRUIT, US << MARKET, 5040, 1, 41500)","{""AMETHYSTS"": -5, ""STARFRUIT"": 18}",281,5039,10001
41900,10078,-30338,"(STARFRUIT, MARKET << US, 5039, 1, 41900)
(STARFRUIT, MARKET << US, 5039, 1, 41900)","{""AMETHYSTS"": -5, ""STARFRUIT"": 16}",265,5038,10001
42200,30068,-270,"(AMETHYSTS, MARKET << US, 9995, 1, 42200)
(AMETHYSTS, MARKET << US, 9995, 1, 42200)
(STARFRUIT, MARKET << US, 5039, 1, 42200)
(STARFRUIT, MARKET << US, 5039, 1, 42200)","{""AMETHYSTS"": -7, ""STARFRUIT"": 14}",332,5042,9998
42300,-166,-436,"(AMETHYSTS, MARKET << US, 10005, 1, 42300)
(AMETHYSTS, MARKET << US, 10005, 1, 42300)
(STARFRUIT, US << MARKET, 5044, 1, 42300)
(STARFRUIT, US << MARKET, 5044, 1, 42300)
(STARFRUIT, US << MARKET, 5044, 1, 42300)
(STARFRUIT, US << MARKET, 5044, 1, 42300)","{""AMETHYSTS"": -9, ""STARFRUIT"": 18}",320,5043,10002
42500,-5038,-5474,"(STARFRUIT, US << MARKET, 5038, 1, 42500)","{""AMETHYSTS"": -9, ""STARFRUIT"": 19}",286,5040,10000
42700,-5038,-10512,"(STARFRUIT, US << MARKET, 5038, 1, 42700)","{""AMETHYSTS"": -9, ""STARFRUIT"": 20}",308,5041,10000
43200,20004,9492,"(AMETHYSTS, MARKET << US, 10002, 1, 43200)
(AMETHYSTS, MARKET << US, 10002, 1, 43200)","{""AMETHYSTS"": -11, ""STARFRUIT"": 20}",294,5039,9998
43400,5037,14529,"(STARFRUIT, MARKET << US, 5037, 1, 43400)","{""AMETHYSTS"": -11, ""STARFRUIT"": 19}",300,5040,9999
43800,9998,24527,"(AMETHYSTS, MARKET << US, 9998, 1, 43800)","{""AMETHYSTS"": -12, ""STARFRUIT"": 19}",316,5039,9996
44000,70014,94541,"(AMETHYSTS, MARKET << US, 10002, 1, 44000)
(AMETHYSTS, MARKET << US, 10002, 1, 44000)
(AMETHYSTS, MARKET << US, 10002, 1, 44000)
(AMETHYSTS, MARKET << US, 10002, 1, 44000)
(AMETHYSTS, MARKET << US, 10002, 1, 44000)
(AMETHYSTS, MARKET << US, 10002, 1, 44000)
(AMETHYSTS, MARKET << US, 10002, 1, 44000)","{""AMETHYSTS"": -19, ""STARFRUIT"": 19}",225,5039,10003
44100,9996,104537,"(AMETHYSTS, MARKET << US, 9996, 1, 44100)
(STARFRUIT, US << MARKET, 5036, 1, 44100)
(STARFRUIT, MARKET << US, 5036, 1, 44100)","{""AMETHYSTS"": -20, ""STARFRUIT"": 19}",278,5039,10000
44200,-39992,64545,"(AMETHYSTS, US << MARKET, 9998, 1, 44200)
(AMETHYSTS, US << MARKET, 9998, 1, 44200)
(AMETHYSTS, US << MARKET, 9998, 1, 44200)
(AMETHYSTS, US << MARKET, 9998, 1, 44200)","{""AMETHYSTS"": -16, ""STARFRUIT"": 19}",270,5039,10001
44500,-14956,49589,"(AMETHYSTS, US << MARKET, 9996, 1, 44500)
(AMETHYSTS, US << MARKET, 9996, 1, 44500)
(STARFRUIT, MARKET << US, 5036, 1, 44500)","{""AMETHYSTS"": -14, ""STARFRUIT"": 18}",291,5039,10000
44700,4958,54547,"(AMETHYSTS, MARKET << US, 9996, 1, 44700)
(STARFRUIT, US << MARKET, 5038, 1, 44700)","{""AMETHYSTS"": -15, ""STARFRUIT"": 19}",341,5041,9999
44900,45369,99916,"(STARFRUIT, MARKET << US, 5041, 1, 44900)
(STARFRUIT, MARKET << US, 5041, 1, 44900)
(STARFRUIT, MARKET << US, 5041, 1, 44900)
(STARFRUIT, MARKET << US, 5041, 1, 44900)
(STARFRUIT, MARKET << US, 5041, 1, 44900)
(STARFRUIT, MARKET << US, 5041, 1, 44900)
(STARFRUIT, MARKET << US, 5041, 1, 44900)
(STARFRUIT, MARKET << US, 5041, 1, 44900)
(STARFRUIT, MARKET << US, 5041, 1, 44900)","{""AMETHYSTS"": -15, ""STARFRUIT"": 10}",366,5042,9998
45100,-30070,69846,"(AMETHYSTS, US << MARKET, 9998, 1, 45100)
(AMETHYSTS, US << MARKET, 9998, 1, 45100)
(STARFRUIT, US << MARKET, 5037, 1, 45100)
(STARFRUIT, US << MARKET, 5037, 1, 45100)
(STARFRUIT, US << MARKET, 5037, 1, 45100)
(STARFRUIT, US << MARKET, 5037, 1, 45100)
(STARFRUIT, MARKET << US, 5037, 1, 45100)
(STARFRUIT, MARKET << US, 5037, 1, 45100)","{""AMETHYSTS"": -13, ""STARFRUIT"": 12}",365,5040,9997
45300,-35135,34711,"(AMETHYSTS, US << MARKET, 9998, 1, 45300)
(AMETHYSTS, US << MARKET, 9998, 1, 45300)
(STARFRUIT, US << MARKET, 5044, 1, 45300)
(STARFRUIT, US << MARKET, 5044, 1, 45300)
(STARFRUIT, US << MARKET, 5044, 1, 45300)
(STARFRUIT, US << MARKET, 5044, 1, 45300)
(STARFRUIT, MARKET << US, 5037, 1, 45300)","{""AMETHYSTS"": -11, ""STARFRUIT"": 15}",344,5040,9997
45600,10084,44795,"(STARFRUIT, MARKET << US, 5042, 1, 45600)
(STARFRUIT, MARKET << US, 5042, 1, 45600)","{""AMETHYSTS"": -11, ""STARFRUIT"": 13}",302,5039,10000
46000,-99978,-55183,"(AMETHYSTS, US << MARKET, 9996, 1, 46000)
(AMETHYSTS, US << MARKET, 9996, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, US << MARKET, 9996, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, US << MARKET, 9998, 1, 46000)
(AMETHYSTS, MARKET << US, 9996, 1, 46000)
(AMETHYSTS, MARKET << US, 9996, 1, 46000)","{""AMETHYSTS"": -1, ""STARFRUIT"": 13}",340,5040,9997
46100,-5038,-60221,"(STARFRUIT, US << MARKET, 5038, 1, 46100)","{""AMETHYSTS"": -1, ""STARFRUIT"": 14}",353,5041,10000
